,Time,Temperature
0,0.0,31.19
1,0.6038647342995169,31.41
2,1.2077294685990339,31.34
3,1.8115942028985508,31.26
4,2.4154589371980677,31.33
5,3.0193236714975846,31.35
6,3.6231884057971016,31.31
7,4.2270531400966185,31.42
8,4.830917874396135,31.45
9,5.434782608695652,31.47
10,6.038647342995169,31.55
11,6.642512077294686,31.55
12,7.246376811594203,31.69
13,7.85024154589372,31.73
14,8.454106280193237,31.83
15,9.057971014492754,31.94
16,9.66183574879227,32.01
17,10.265700483091788,32.2
18,10.869565217391305,32.25
19,11.473429951690822,32.47
20,12.077294685990339,32.52
21,12.681159420289855,32.7
22,13.285024154589372,32.8
23,13.88888888888889,32.98
24,14.492753623188406,33.14
25,15.096618357487923,33.3
26,15.70048309178744,33.45
27,16.304347826086957,33.58
28,16.908212560386474,33.77
29,17.51207729468599,33.91
30,18.115942028985508,34.06
31,18.719806763285025,34.24
32,19.32367149758454,34.32
33,19.92753623188406,34.63
34,20.531400966183575,34.77
35,21.135265700483092,34.88
36,21.73913043478261,34.97
37,22.342995169082126,35.23
38,22.946859903381643,35.37
39,23.55072463768116,35.55
40,24.154589371980677,35.66
41,24.758454106280194,35.73
42,25.36231884057971,35.98
43,25.966183574879228,36.09
44,26.570048309178745,36.23
45,27.17391304347826,36.27
46,27.77777777777778,36.5
47,28.381642512077295,36.75
48,28.985507246376812,36.77
49,29.58937198067633,36.95
50,30.193236714975846,37.09
51,30.797101449275363,37.18
52,31.40096618357488,37.24
53,32.0048309178744,37.49
54,32.608695652173914,37.59
55,33.21256038647343,37.7
56,33.81642512077295,37.9
57,34.42028985507247,37.97
58,35.02415458937198,38.19
59,35.628019323671495,38.3
60,36.231884057971016,38.33
61,36.835748792270536,38.45
62,37.43961352657005,38.59
63,38.04347826086956,38.76
64,38.64734299516908,38.92
65,39.251207729468604,38.98
66,39.85507246376812,39.06
67,40.45893719806763,39.22
68,41.06280193236715,39.3
69,41.66666666666667,39.37
70,42.270531400966185,39.55
71,42.8743961352657,39.69
72,43.47826086956522,39.71
73,44.08212560386474,39.88
74,44.68599033816425,39.97
75,45.289855072463766,40.05
76,45.893719806763286,40.13
77,46.49758454106281,40.25
78,47.10144927536232,40.34
79,47.70531400966183,40.5
80,48.309178743961354,40.5
81,48.913043478260875,40.71
82,49.51690821256039,40.77
83,50.1207729468599,40.87
84,50.72463768115942,40.9
85,51.32850241545894,41.03
86,51.932367149758456,41.14
87,52.53623188405797,41.21
88,53.14009661835749,41.41
89,53.74396135265701,41.47
90,54.34782608695652,41.53
91,54.95169082125604,41.66
92,55.55555555555556,41.83
93,56.15942028985508,41.8
94,56.76328502415459,41.91
95,57.367149758454104,42.03
96,57.971014492753625,42.16
97,58.574879227053145,42.18
98,59.17874396135266,42.33
99,59.78260869565217,42.42
100,60.38647342995169,42.5
101,60.99033816425121,42.57
102,61.594202898550726,42.71
103,62.19806763285024,42.69
104,62.80193236714976,42.84
105,63.40579710144928,42.98
106,64.0096618357488,43.01
107,64.61352657004831,43.15
108,65.21739130434783,43.24
109,65.82125603864735,43.3
110,66.42512077294685,43.39
111,67.02898550724638,43.48
112,67.6328502415459,43.48
113,68.23671497584542,43.62
114,68.84057971014494,43.69
115,69.44444444444444,43.78
116,70.04830917874396,43.86
117,70.65217391304348,43.89
118,71.25603864734299,44.08
119,71.85990338164251,44.12
120,72.46376811594203,44.17
121,73.06763285024155,44.27
122,73.67149758454107,44.28
123,74.27536231884058,44.46
124,74.8792270531401,44.53
125,75.48309178743962,44.64
126,76.08695652173913,44.73
127,76.69082125603865,44.77
128,77.29468599033817,44.85
129,77.89855072463769,44.85
130,78.50241545893721,44.97
131,79.10628019323671,45.13
132,79.71014492753623,45.21
133,80.31400966183575,45.17
134,80.91787439613526,45.31
135,81.52173913043478,45.28
136,82.1256038647343,45.47
137,82.72946859903382,45.54
138,83.33333333333334,45.63
139,83.93719806763285,45.74
140,84.54106280193237,45.8
141,85.14492753623189,45.88
142,85.7487922705314,45.99
143,86.35265700483092,46.06
144,86.95652173913044,46.13
145,87.56038647342996,46.2
146,88.16425120772948,46.26
147,88.76811594202898,46.4
148,89.3719806763285,46.35
149,89.97584541062803,46.46
150,90.57971014492753,46.59
151,91.18357487922705,46.66
152,91.78743961352657,46.72
153,92.3913043478261,46.76
154,92.99516908212561,46.94
155,93.59903381642512,46.98
156,94.20289855072464,46.98
157,94.80676328502416,47.12
158,95.41062801932367,47.16
159,96.01449275362319,47.24
160,96.61835748792271,47.38
161,97.22222222222223,47.47
162,97.82608695652175,47.43
163,98.42995169082126,47.61
164,99.03381642512078,47.65
165,99.6376811594203,47.66
166,100.2415458937198,47.73
167,100.84541062801932,47.89
168,101.44927536231884,47.87
169,102.05314009661836,47.94
170,102.65700483091788,47.98
171,103.26086956521739,48.1
172,103.86473429951691,48.1
173,104.46859903381643,48.25
174,105.07246376811594,48.2
175,105.67632850241546,48.32
176,106.28019323671498,48.34
177,106.8840579710145,48.43
178,107.48792270531402,48.51
179,108.09178743961353,48.56
180,108.69565217391305,48.64
181,109.29951690821257,48.69
182,109.90338164251207,48.73
183,110.5072463768116,48.79
184,111.11111111111111,48.76
185,111.71497584541063,48.88
186,112.31884057971016,48.98
187,112.92270531400966,48.96
188,113.52657004830918,49.02
189,114.1304347826087,49.02
190,114.73429951690821,49.17
191,115.33816425120773,49.23
192,115.94202898550725,49.31
193,116.54589371980677,49.2
194,117.14975845410629,49.27
195,117.7536231884058,49.44
196,118.35748792270532,49.49
197,118.96135265700484,49.45
198,119.56521739130434,49.51
199,120.16908212560386,49.55
200,120.77294685990339,49.63
201,121.3768115942029,49.67
202,121.98067632850243,49.65
203,122.58454106280193,49.77
204,123.18840579710145,49.82
205,123.79227053140097,49.84
206,124.39613526570048,49.77
207,125.0,49.87
208,125.60386473429952,49.93
209,126.20772946859904,49.99
210,126.81159420289856,49.95
211,127.41545893719807,50.02
212,128.0193236714976,50.05
213,128.6231884057971,50.13
214,129.22705314009661,50.11
215,129.83091787439614,50.12
216,130.43478260869566,50.24
217,131.03864734299518,50.25
218,131.6425120772947,50.27
219,132.24637681159422,50.29
220,132.8502415458937,50.3
221,133.45410628019323,50.3
222,134.05797101449275,50.4
223,134.66183574879227,50.41
224,135.2657004830918,50.43
225,135.8695652173913,50.52
226,136.47342995169083,50.54
227,137.07729468599035,50.5
228,137.68115942028987,50.54
229,138.28502415458937,50.67
230,138.88888888888889,50.7
231,139.4927536231884,50.74
232,140.09661835748793,50.68
233,140.70048309178745,50.72
234,141.30434782608697,50.72
235,141.9082125603865,50.77
236,142.51207729468598,50.74
237,143.1159420289855,50.8
238,143.71980676328502,50.84
239,144.32367149758454,50.85
240,144.92753623188406,50.88
241,145.53140096618358,50.84
242,146.1352657004831,50.81
243,146.73913043478262,50.9
244,147.34299516908214,50.85
245,147.94685990338164,50.92
246,148.55072463768116,50.92
247,149.15458937198068,50.85
248,149.7584541062802,50.98
249,150.36231884057972,50.97
250,150.96618357487924,50.91
251,151.57004830917876,51.07
252,152.17391304347825,51.05
253,152.77777777777777,51.01
254,153.3816425120773,51.02
255,153.9855072463768,51.01
256,154.58937198067633,51.09
257,155.19323671497585,51.09
258,155.79710144927537,51.05
259,156.4009661835749,51.12
260,157.00483091787441,51.12
261,157.6086956521739,51.17
262,158.21256038647343,51.12
263,158.81642512077295,51.15
264,159.42028985507247,51.17
265,160.024154589372,51.12
266,160.6280193236715,51.15
267,161.23188405797103,51.16
268,161.83574879227052,51.19
269,162.43961352657004,51.13
270,163.04347826086956,51.14
271,163.64734299516908,51.17
272,164.2512077294686,51.2
273,164.85507246376812,51.15
274,165.45893719806764,51.19
275,166.06280193236717,51.19
276,166.66666666666669,51.16
277,167.27053140096618,51.15
278,167.8743961352657,51.19
279,168.47826086956522,51.15
280,169.08212560386474,51.16
281,169.68599033816426,51.23
282,170.28985507246378,51.08
283,170.8937198067633,51.16
284,171.4975845410628,51.15
285,172.1014492753623,51.16
286,172.70531400966183,51.16
287,173.30917874396135,51.08
288,173.91304347826087,51.16
289,174.5169082125604,51.12
290,175.12077294685992,51.15
291,175.72463768115944,51.1
292,176.32850241545896,51.14
293,176.93236714975845,51.1
294,177.53623188405797,51.12
295,178.1400966183575,51.09
296,178.743961352657,51.05
297,179.34782608695653,51.03
298,179.95169082125605,51.07
299,180.55555555555557,51.01
300,181.15942028985506,51.01
301,181.76328502415458,51.0
302,182.3671497584541,51.01
303,182.97101449275362,51.0
304,183.57487922705315,51.0
305,184.17874396135267,50.94
306,184.7826086956522,50.97
307,185.3864734299517,50.91
308,185.99033816425123,50.92
309,186.59420289855072,50.88
310,187.19806763285024,50.9
311,187.80193236714976,50.85
312,188.40579710144928,50.9
313,189.0096618357488,50.88
314,189.61352657004832,50.96
315,190.21739130434784,50.83
316,190.82125603864733,50.88
317,191.42512077294685,50.75
318,192.02898550724638,50.8
319,192.6328502415459,50.79
320,193.23671497584542,50.73
321,193.84057971014494,50.79
322,194.44444444444446,50.7
323,195.04830917874398,50.73
324,195.6521739130435,50.74
325,196.256038647343,50.67
326,196.8599033816425,50.63
327,197.46376811594203,50.66
328,198.06763285024155,50.63
329,198.67149758454107,50.59
330,199.2753623188406,50.55
331,199.8792270531401,50.52
332,200.4830917874396,50.5
333,201.08695652173913,50.52
334,201.69082125603865,50.47
335,202.29468599033817,50.49
336,202.8985507246377,50.47
337,203.5024154589372,50.43
338,204.10628019323673,50.45
339,204.71014492753625,50.36
340,205.31400966183577,50.41
341,205.91787439613526,50.3
342,206.52173913043478,50.31
343,207.1256038647343,50.24
344,207.72946859903382,50.24
345,208.33333333333334,50.29
346,208.93719806763286,50.2
347,209.54106280193238,50.22
348,210.14492753623188,50.12
349,210.7487922705314,50.2
350,211.35265700483092,50.12
351,211.95652173913044,50.07
352,212.56038647342996,50.0
353,213.16425120772948,50.02
354,213.768115942029,50.06
355,214.37198067632852,49.98
356,214.97584541062804,49.98
357,215.57971014492753,49.95
358,216.18357487922705,49.87
359,216.78743961352657,49.88
360,217.3913043478261,49.84
361,217.9951690821256,49.82
362,218.59903381642513,49.79
363,219.20289855072465,49.76
364,219.80676328502415,49.79
365,220.41062801932367,49.8
366,221.0144927536232,49.72
367,221.6183574879227,49.67
368,222.22222222222223,49.66
369,222.82608695652175,49.63
370,223.42995169082127,49.67
371,224.0338164251208,49.55
372,224.6376811594203,49.62
373,225.2415458937198,49.52
374,225.84541062801932,49.47
375,226.44927536231884,49.58
376,227.05314009661836,49.53
377,227.65700483091788,49.42
378,228.2608695652174,49.39
379,228.86473429951693,49.39
380,229.46859903381642,49.42
381,230.07246376811594,49.35
382,230.67632850241546,49.23
383,231.28019323671498,49.27
384,231.8840579710145,49.28
385,232.48792270531402,49.21
386,233.09178743961354,49.26
387,233.69565217391306,49.19
388,234.29951690821258,49.15
389,234.90338164251207,49.17
390,235.5072463768116,49.11
391,236.11111111111111,49.06
392,236.71497584541063,49.09
393,237.31884057971016,49.01
394,237.92270531400968,49.06
395,238.5265700483092,49.04
396,239.1304347826087,49.02
397,239.7342995169082,49.02
398,240.33816425120773,49.01
399,240.94202898550725,48.96
400,241.54589371980677,48.97
401,242.1497584541063,48.94
402,242.7536231884058,48.95
403,243.35748792270533,48.86
404,243.96135265700485,48.91
405,244.56521739130434,48.92
406,245.16908212560386,48.88
407,245.77294685990339,48.78
408,246.3768115942029,48.77
409,246.98067632850243,48.79
410,247.58454106280195,48.77
411,248.18840579710147,48.81
412,248.79227053140096,48.73
413,249.39613526570048,48.69
414,250.0,48.68
415,250.60386473429952,48.64
416,251.20772946859904,48.73
417,251.81159420289856,48.7
418,252.41545893719808,48.69
419,253.0193236714976,48.57
420,253.62318840579712,48.64
421,254.22705314009661,48.56
422,254.83091787439614,48.53
423,255.43478260869566,48.59
424,256.0386473429952,48.53
425,256.64251207729467,48.53
426,257.2463768115942,48.5
427,257.8502415458937,48.53
428,258.45410628019323,48.52
429,259.05797101449275,48.45
430,259.66183574879227,48.41
431,260.2657004830918,48.45
432,260.8695652173913,48.43
433,261.47342995169083,48.41
434,262.07729468599035,48.41
435,262.6811594202899,48.46
436,263.2850241545894,48.39
437,263.8888888888889,48.39
438,264.49275362318843,48.34
439,265.09661835748796,48.37
440,265.7004830917874,48.32
441,266.30434782608694,48.34
442,266.90821256038646,48.36
443,267.512077294686,48.23
444,268.1159420289855,48.28
445,268.719806763285,48.27
446,269.32367149758454,48.28
447,269.92753623188406,48.28
448,270.5314009661836,48.23
449,271.1352657004831,48.21
450,271.7391304347826,48.2
451,272.34299516908214,48.16
452,272.94685990338166,48.16
453,273.5507246376812,48.13
454,274.1545893719807,48.23
455,274.7584541062802,48.14
456,275.36231884057975,48.2
457,275.9661835748792,48.08
458,276.57004830917873,48.16
459,277.17391304347825,48.1
460,277.77777777777777,48.1
461,278.3816425120773,48.07
462,278.9855072463768,48.09
463,279.58937198067633,48.05
464,280.19323671497585,48.05
465,280.7971014492754,47.98
466,281.4009661835749,47.98
467,282.0048309178744,48.08
468,282.60869565217394,47.98
469,283.21256038647346,47.98
470,283.816425120773,48.01
471,284.4202898550725,48.03
472,285.02415458937196,48.02
473,285.6280193236715,48.02
474,286.231884057971,47.98
475,286.8357487922705,47.88
476,287.43961352657004,47.95
477,288.04347826086956,47.85
478,288.6473429951691,47.91
479,289.2512077294686,47.89
480,289.8550724637681,47.85
481,290.45893719806764,47.95
482,291.06280193236717,47.76
483,291.6666666666667,47.78
484,292.2705314009662,47.8
485,292.8743961352657,47.88
486,293.47826086956525,47.88
487,294.08212560386477,47.87
488,294.6859903381643,47.77
489,295.28985507246375,47.77
490,295.8937198067633,47.78
491,296.4975845410628,47.84
492,297.1014492753623,47.83
493,297.70531400966183,47.72
494,298.30917874396135,47.83
495,298.9130434782609,47.7
496,299.5169082125604,47.73
497,300.1207729468599,47.76
498,300.72463768115944,47.72
499,301.32850241545896,47.73
500,301.9323671497585,47.63
501,302.536231884058,47.76
502,303.1400966183575,47.65
503,303.74396135265704,47.7
504,304.3478260869565,47.63
505,304.951690821256,47.66
506,305.55555555555554,47.63
507,306.15942028985506,47.63
508,306.7632850241546,47.7
509,307.3671497584541,47.65
510,307.9710144927536,47.63
511,308.57487922705315,47.57
512,309.17874396135267,47.55
513,309.7826086956522,47.54
514,310.3864734299517,47.6
515,310.9903381642512,47.59
516,311.59420289855075,47.6
517,312.19806763285027,47.59
518,312.8019323671498,47.48
519,313.4057971014493,47.55
520,314.00966183574883,47.59
521,314.6135265700483,47.43
522,315.2173913043478,47.56
523,315.82125603864733,47.45
524,316.42512077294685,47.47
525,317.0289855072464,47.48
526,317.6328502415459,47.49
527,318.2367149758454,47.43
528,318.84057971014494,47.48
529,319.44444444444446,47.37
530,320.048309178744,47.4
531,320.6521739130435,47.48
532,321.256038647343,47.45
533,321.85990338164254,47.41
534,322.46376811594206,47.45
535,323.0676328502416,47.4
536,323.67149758454104,47.47
537,324.27536231884056,47.32
538,324.8792270531401,47.4
539,325.4830917874396,47.45
540,326.0869565217391,47.34
541,326.69082125603865,47.32
542,327.29468599033817,47.29
543,327.8985507246377,47.25
544,328.5024154589372,47.29
545,329.1062801932367,47.3
546,329.71014492753625,47.31
547,330.31400966183577,47.27
548,330.9178743961353,47.31
549,331.5217391304348,47.27
550,332.12560386473433,47.36
551,332.72946859903385,47.24
552,333.33333333333337,47.29
553,333.93719806763283,47.2
554,334.54106280193236,47.2
555,335.1449275362319,47.2
556,335.7487922705314,47.2
557,336.3526570048309,47.25
558,336.95652173913044,47.16
559,337.56038647342996,47.16
560,338.1642512077295,47.2
561,338.768115942029,47.23
562,339.3719806763285,47.16
563,339.97584541062804,47.24
564,340.57971014492756,47.14
565,341.1835748792271,47.14
566,341.7874396135266,47.13
567,342.3913043478261,47.16
568,342.9951690821256,47.22
569,343.5990338164251,47.14
570,344.2028985507246,47.09
571,344.80676328502415,47.11
572,345.41062801932367,47.09
573,346.0144927536232,47.09
574,346.6183574879227,47.04
575,347.22222222222223,47.05
576,347.82608695652175,47.09
577,348.42995169082127,47.07
578,349.0338164251208,47.04
579,349.6376811594203,47.06
580,350.24154589371983,47.0
581,350.84541062801935,47.05
582,351.4492753623189,47.02
583,352.0531400966184,46.98
584,352.6570048309179,47.02
585,353.2608695652174,46.93
586,353.8647342995169,46.95
587,354.4685990338164,46.94
588,355.07246376811594,46.91
589,355.67632850241546,46.95
590,356.280193236715,46.95
591,356.8840579710145,46.93
592,357.487922705314,46.91
593,358.09178743961354,46.93
594,358.69565217391306,46.89
595,359.2995169082126,46.84
596,359.9033816425121,46.93
597,360.5072463768116,46.86
598,361.11111111111114,46.79
599,361.71497584541066,46.88
600,362.3188405797101,46.82
601,362.92270531400965,46.91
602,363.52657004830917,46.81
603,364.1304347826087,46.89
604,364.7342995169082,46.81
605,365.33816425120773,46.76
606,365.94202898550725,46.8
607,366.54589371980677,46.8
608,367.1497584541063,46.76
609,367.7536231884058,46.86
610,368.35748792270533,46.84
611,368.96135265700485,46.73
612,369.5652173913044,46.73
613,370.1690821256039,46.79
614,370.7729468599034,46.73
615,371.37681159420293,46.72
616,371.98067632850245,46.76
617,372.5845410628019,46.73
618,373.18840579710144,46.73
619,373.79227053140096,46.69
620,374.3961352657005,46.74
621,375.0,46.72
622,375.6038647342995,46.7
623,376.20772946859904,46.72
624,376.81159420289856,46.74
625,377.4154589371981,46.67
626,378.0193236714976,46.59
627,378.6231884057971,46.63
628,379.22705314009664,46.69
629,379.83091787439616,46.69
630,380.4347826086957,46.69
631,381.0386473429952,46.63
632,381.64251207729467,46.6
633,382.2463768115942,46.66
634,382.8502415458937,46.6
635,383.45410628019323,46.6
636,384.05797101449275,46.59
637,384.66183574879227,46.66
638,385.2657004830918,46.67
639,385.8695652173913,46.63
640,386.47342995169083,46.63
641,387.07729468599035,46.53
642,387.6811594202899,46.4
643,388.2850241545894,46.2
644,388.8888888888889,46.27
645,389.49275362318843,46.2
646,390.09661835748796,46.27
647,390.7004830917875,46.27
648,391.304347826087,46.29
649,391.90821256038646,46.18
650,392.512077294686,46.17
651,393.1159420289855,46.23
652,393.719806763285,46.27
653,394.32367149758454,46.16
654,394.92753623188406,46.17
655,395.5314009661836,46.11
656,396.1352657004831,46.13
657,396.7391304347826,46.11
658,397.34299516908214,46.17
659,397.94685990338166,46.13
660,398.5507246376812,46.13
661,399.1545893719807,46.09
662,399.7584541062802,46.04
663,400.36231884057975,46.1
664,400.9661835748792,46.05
665,401.57004830917873,46.1
666,402.17391304347825,46.02
667,402.77777777777777,45.98
668,403.3816425120773,46.02
669,403.9855072463768,46.0
670,404.58937198067633,45.97
671,405.19323671497585,45.97
672,405.7971014492754,45.97
673,406.4009661835749,45.99
674,407.0048309178744,45.88
675,407.60869565217394,45.95
676,408.21256038647346,45.92
677,408.816425120773,45.95
678,409.4202898550725,45.88
679,410.024154589372,45.9
680,410.62801932367154,45.93
681,411.231884057971,45.88
682,411.8357487922705,45.88
683,412.43961352657004,45.84
684,413.04347826086956,45.78
685,413.6473429951691,45.85
686,414.2512077294686,45.88
687,414.8550724637681,45.8
688,415.45893719806764,45.8
689,416.06280193236717,45.78
690,416.6666666666667,45.67
691,417.2705314009662,45.66
692,417.8743961352657,45.66
693,418.47826086956525,45.82
694,419.08212560386477,45.76
695,419.6859903381643,45.72
696,420.28985507246375,45.77
697,420.8937198067633,45.72
698,421.4975845410628,45.77
699,422.1014492753623,45.69
700,422.70531400966183,45.72
701,423.30917874396135,45.73
702,423.9130434782609,45.69
703,424.5169082125604,45.64
704,425.1207729468599,45.73
705,425.72463768115944,45.74
706,426.32850241545896,45.71
707,426.9323671497585,45.63
708,427.536231884058,45.62
709,428.1400966183575,45.7
710,428.74396135265704,45.66
711,429.34782608695656,45.62
712,429.9516908212561,45.62
713,430.55555555555554,45.63
714,431.15942028985506,45.67
715,431.7632850241546,45.59
716,432.3671497584541,45.6
717,432.9710144927536,45.64
718,433.57487922705315,45.64
719,434.17874396135267,45.6
720,434.7826086956522,45.59
721,435.3864734299517,45.57
722,435.9903381642512,45.64
723,436.59420289855075,45.6
724,437.19806763285027,45.64
725,437.8019323671498,45.64
726,438.4057971014493,45.67
727,439.00966183574883,45.52
728,439.6135265700483,45.66
729,440.2173913043478,45.59
730,440.82125603864733,45.69
731,441.42512077294685,45.65
732,442.0289855072464,45.66
733,442.6328502415459,45.67
734,443.2367149758454,45.6
735,443.84057971014494,45.54
736,444.44444444444446,45.74
737,445.048309178744,45.64
738,445.6521739130435,45.67
739,446.256038647343,45.59
740,446.85990338164254,45.64
741,447.46376811594206,45.69
742,448.0676328502416,45.64
743,448.6714975845411,45.59
744,449.2753623188406,45.62
745,449.8792270531401,45.73
746,450.4830917874396,45.69
747,451.0869565217391,45.62
748,451.69082125603865,45.64
749,452.29468599033817,45.67
750,452.8985507246377,45.7
751,453.5024154589372,45.8
752,454.1062801932367,45.72
753,454.71014492753625,45.8
754,455.31400966183577,45.76
755,455.9178743961353,45.77
756,456.5217391304348,45.72
757,457.12560386473433,45.78
758,457.72946859903385,45.8
759,458.33333333333337,45.81
760,458.93719806763283,45.8
761,459.54106280193236,45.71
762,460.1449275362319,45.82
763,460.7487922705314,45.82
764,461.3526570048309,45.81
765,461.95652173913044,45.86
766,462.56038647342996,45.86
767,463.1642512077295,45.84
768,463.768115942029,45.88
769,464.3719806763285,45.88
770,464.97584541062804,45.8
771,465.57971014492756,45.9
772,466.1835748792271,45.86
773,466.7874396135266,45.91
774,467.3913043478261,45.91
775,467.99516908212564,45.93
776,468.59903381642516,45.98
777,469.2028985507246,45.93
778,469.80676328502415,45.98
779,470.41062801932367,45.98
780,471.0144927536232,45.91
781,471.6183574879227,45.95
782,472.22222222222223,45.98
783,472.82608695652175,45.99
784,473.42995169082127,46.02
785,474.0338164251208,46.06
786,474.6376811594203,46.04
787,475.24154589371983,46.02
788,475.84541062801935,46.1
789,476.4492753623189,46.13
790,477.0531400966184,46.15
791,477.6570048309179,46.22
792,478.2608695652174,46.08
793,478.8647342995169,46.13
794,479.4685990338164,46.18
795,480.07246376811594,46.2
796,480.67632850241546,46.23
797,481.280193236715,46.18
798,481.8840579710145,46.28
799,482.487922705314,46.28
800,483.09178743961354,46.2
801,483.69565217391306,46.26
802,484.2995169082126,46.27
803,484.9033816425121,46.3
804,485.5072463768116,46.38
805,486.11111111111114,46.33
806,486.71497584541066,46.41
807,487.3188405797102,46.4
808,487.9227053140097,46.35
809,488.52657004830917,46.42
810,489.1304347826087,46.41
811,489.7342995169082,46.43
812,490.33816425120773,46.52
813,490.94202898550725,46.53
814,491.54589371980677,46.51
815,492.1497584541063,46.55
816,492.7536231884058,46.58
817,493.35748792270533,46.55
818,493.96135265700485,46.53
819,494.5652173913044,46.63
820,495.1690821256039,46.54
821,495.7729468599034,46.61
822,496.37681159420293,46.65
823,496.98067632850245,46.61
824,497.5845410628019,46.69
825,498.18840579710144,46.66
826,498.79227053140096,46.63
827,499.3961352657005,46.63
828,500.0,46.66
829,500.6038647342995,46.74
830,501.20772946859904,46.71
831,501.81159420289856,46.71
832,502.4154589371981,46.73
833,503.0193236714976,46.71
834,503.6231884057971,46.72
835,504.22705314009664,46.77
836,504.83091787439616,46.84
837,505.4347826086957,46.86
838,506.0386473429952,46.91
839,506.6425120772947,46.84
840,507.24637681159425,46.87
841,507.8502415458937,46.84
842,508.45410628019323,46.84
843,509.05797101449275,46.94
844,509.66183574879227,46.91
845,510.2657004830918,46.91
846,510.8695652173913,46.94
847,511.47342995169083,46.88
848,512.0772946859904,46.95
849,512.6811594202899,47.02
850,513.2850241545893,47.04
851,513.8888888888889,46.99
